/cartela-de-parafuso-auto-atarraxante-pat01-20-unidades-fixtil-242357/p;CARTELA
/talhadeira-12-preta-tramontina-1212591/p;TALHADEIRA SEXT P
/curva-45º-soldavel-2x45-tigre-22861/p;CURVA SIGNODE 95485
/bucha-p-oco-e-drywall-6mm-fixtil-1381024/p;BUCHA ROSC P
/conjunto-tomada-2p-t-20a-250v-miluz-schneider-1549979/p;CONJUNTO FLSMIDTH 48092 01
/cortador-de-laminados-pl-200mm-cortag-1825070/p;CORTADOR FLSMIDTH 5 286609BR
/conector-reto-sem-rosca-34-tramontina-1445693/p;CONECTOR TAP T ROCKWELL
/conjunto-de-fixacao-para-caixa-acoplada-astra-516821/p;CONJUNTO FIXACAO
/detector-de-materiais-0551-preto-skil-1392557/p;DETECTOR ANALIS PERKIN ELMER
/fechadura-eletronica-de-cilindro-fixo-fx2000-intelbras-1571648/p;CILINDRO ACAO RAPIDA
/conjunto-montado-de-interruptor-4x2-simples-com-placa-vertical-pialplus-pial-631906/p;CONJUNTO PARAF
/adesivo-de-silicone-neutro-280g-cinza-tekbond--1559966/p;ADESIVO ESTRUT MONOC RAP CHEMLOK 220
/adesivo-de-silicone-neutro-280g-preto-tekbond--1559974/p;ADESIVO ESTRUT TEQBOND 100 PRETO
"/disjuntor-monopolar-20a-curva-c-steck-1399381/p;CURVA 90GR 8"" C"
/corrente-de-plastico-1-metro-preto-fixtil-1575961/p;COROA BIPARTIDA CORRENTE 68Z
"/cabo-25mm2-preto-flexicom-1754874/p;CABO MULTP 4X2,5MM2 0,6"
/garfo-gaiola-23cm-atlas-1584782/p;GAIOLA P
/adaptador-curto-34-tigre-23361/p;ADAPTADOR MC
/adaptador-curto-34-tigre-23361/p;ADAPTADOR MC
/manta-asfaltica-poliester-3mm-10m2-preto-quartzolit-1458310/p;MANTA FILT 9X940MM 10M CZ
/primer-18-litros-ciplak-875570/p;PRIMER COLAG RX PVC
/conjunto-tomada-2p-t-10a-250v-decor-schneider-1139185/p;CONJUNTO ACOPCO 2901057100
"/valvula-de-descarga-112-cromado-docol-762288/p;VALVULA ESF CPVC SOLD 1"" 150PSI"
/grelha-ralodengue-com-dispositivo-antiinseto-quadrada-10cm-4-cromada-garaplas-1148672/p;DISPOSITIVO EASYMINE EC1029ESV1
/mola-hidraulica-aerea-850x95x110cm-branca-dorma-923150/p;MOLA
/grampo-sargento-angular-3-stamaco-2307391/p;GRAMPO CHAVETA R
/conjunto-2-tomadas-2p-t-10a-250v-miluz-schneider-1549960/p;CONJUNTO DEVILBISS KK-4987-2
/niple-duplo-1-ramo-399353/p;NIPLE VOLVO 936441
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO VPR 12-104-225
/mangueira-flex-tramontina-para-jardim-2-camadas-com-engates-rosqueados-e-esguicho-comp--10-m--1626531/p;MANGUEIRA VOLVO 14579477
"/luva-roscavel-soldavel-34-tigre-22330/p;LUVA PVC-U SOLDXSOLD 2X2""SCH80 CZ"
/canaleta-barra-com-adesivo-para-fixacao-2x1x200cm-fame-1443224/p;CANALETA MB A6889877255
/conector-de-emenda-2-polos-flowpack-221612-com-3-wago-1634852/p;CONECTOR MB A0001531122
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO MB A0272501801
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO MB A5410304837
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO MB A9583200091
/elemento-vazado-cobogo-4-pontas-concreto-39x39x7cm-cinza-ecobloco--1567365/p;ELEMENTO MB A0008301218
/modulo-tomada-2p-t-20a-250v-branco-lunare-schneider-740780/p;MODULO I
/escova-esfregona-114b-bettanin-1068482/p;ESCOVA BOMAX 515744
/cotovelo-90º-12-ramo-399060/p;COTOVELO BOMAX 287627
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO BOMAX 565493
/conjunto-montado-de-interruptor-4x2-simples-com-placa-10a-modulare-fame-444316/p;CONJUNTO BOMAX 583820
/cotovelo-90º-sistema-x-29901x-pial-1426737/p;COTOVELO PIAL LEGRAND 107 89
/parafuso-sextavado-1-4x70mm-com-bucha-para-fixacao-em-bloco-oco-e-tijolo-macico-poc10-fixtil-134651/p;PARAFUSO SX 1
/parafuso-sextavado-1-4x70mm-com-bucha-para-fixacao-em-bloco-oco-e-tijolo-macico-poc10-fixtil-134651/p;PARAFUSO SX 1
/parafuso-sextavado-1-4x70mm-com-bucha-para-fixacao-em-bloco-oco-e-tijolo-macico-poc10-fixtil-134651/p;PARAFUSO SX 1
/parafuso-p-drywall-cabeca-trombeta-ponta-agulha-3-5x45mm-fixtil-1381601/p;PARAFUSO SX 3
/parafuso-p-drywall-cabeca-trombeta-ponta-agulha-3-5x45mm-fixtil-1381601/p;PARAFUSO SX 3
/parafuso-fenda-cabeca-chata-c-bucha-5-5x100mm-pmb12-c-2-pecas-fixtil-1428373/p;PARAFUSO SX 5
/parafuso-fenda-cabeca-chata-c-bucha-5-5x100mm-pmb12-c-2-pecas-fixtil-1428373/p;PARAFUSO SX 5
/parafuso-fenda-cabeca-chata-c-bucha-5-5x100mm-pmb12-c-2-pecas-fixtil-1428373/p;PARAFUSO SX 5
/parafuso-fenda-cabeca-chata-c-bucha-5-5x100mm-pmb12-c-2-pecas-fixtil-1428373/p;PARAFUSO SX 5
/parafuso-fenda-cabeca-chata-c-bucha-5-5x100mm-pmb12-c-2-pecas-fixtil-1428373/p;PARAFUSO SX 5
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA LISA A
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA LISA A
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA LISA A
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA LISA A
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA LISA A
/parafuso-frances-com-porca-e-arruela-pfr08-516-x-3-zincado-fixtil-134570/p;PORCA SEXT 3
/parafuso-frances-com-porca-e-arruela-pfr08-516-x-3-zincado-fixtil-134570/p;PORCA SEXT 5
/parafuso-frances-com-porca-e-arruela-pfr08-516-x-3-zincado-fixtil-134570/p;PORCA SEXT 5
/parafuso-frances-com-porca-e-arruela-pfr08-516-x-3-zincado-fixtil-134570/p;PORCA SEXT 7
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO MR 40182300
/abracadeira-rapstrap-neutra-10x300mm-24un-schneider-1368427/p;ABRACADEIRA MR 90053801
"/cotovelo-90º-12-ramo-399060/p;COTOVELO 90GR FERRO FEM BSP 1"""
/cotovelo-90º-12-ramo-399060/p;COTOVELO 90GR FERRO FEM BSP 1.1
/cotovelo-90º-12-ramo-399060/p;COTOVELO 90GR FERRO FEM BSP 1
/elemento-vazado-cobogo-4-pontas-concreto-39x39x7cm-cinza-ecobloco--1567365/p;ELEMENTO FIAT 71754237
"/niple-duplo-1-ramo-399353/p;NIPLE FERRO MALEAVEL BSP 1"" 300PSI"
/niple-duplo-1-ramo-399353/p;NIPLE FERRO MALEAVEL BSP 1.1
"/niple-de-reducao-34x12-ramo-399302/p;NIPLE FERRO MALEAVEL BSP 2"" 300PSI"
/niple-duplo-1-ramo-399353/p;NIPLE FERRO MALEAVEL BSP 1
/arruela-lisa-532-cinza-fixtil-718572/p;ARRUELA MERCEDES BENZ A9473250070
/parafuso-sextavado-1-4x70mm-com-bucha-para-fixacao-em-bloco-oco-e-tijolo-macico-poc10-fixtil-134651/p;PARAFUSO FORNAC 10.816.625
/arruela-lisa-316-cinza-fixtil-718580/p;ARRUELA FORNAC 11.016.628
/conector-latao-com-solda-34-ramo-391034/p;CONECTOR ATERR LATAO 16-50 MM2
/amortecedor-vaso-sanitario-para-esgoto-100mm-redux-tigre--1780050/p;AMORTECEDOR HYSTER 1693442
/cantoneira-metalica-cr3-300mm-tabica-placo-1419110/p;CANTONEIRA ZZ 38X120MM ACO CH16
/amortecedor-vaso-sanitario-para-esgoto-100mm-redux-tigre--1780050/p;AMORTECEDOR HYSTER 1693443
/arruela-lisa-516-arl04-fixtil-133043/p;ARRUELA HYSTER 1627804
/cartucho-para-filtro-de-agua-entrada-deca-980412/p;CARTUCHO SOLDA N°90 90G
/espelho-bisote-blu-6080-bumi-1386131/p;ESPELHO MERCEDES BENZ A.979.810.1316
/arruela-lisa-38-10-unidades-fixtil-1428519/p;ARRUELA MITSUBISHI MD050317
/conjunto-tomada-2p-t-10a-250v-decor-schneider-1139185/p;CONJUNTO SILENCIAD CATERPILLAR 295-8281
/isolador-de-fase-steck-1564706/p;ISOLADOR CASE 4895360
/macaneta-alavanca-cromada-alianca-166740/p;MANOPLA ALAVANCA FIAT 75682336
/mangueira-flex-tramontina-para-jardim-2-camadas-com-engates-rosqueados-e-esguicho-comp--10-m--1626531/p;MANGUEIRA ROYCE RC.800.402
/isolador-de-fase-steck-1564706/p;ISOLADOR PEPPERL FUCHS KHD2-OT1
/isolador-de-fase-steck-1564706/p;ISOLADOR ALD 11053391
/interruptor-duplo-paralelo-fame-628646/p;INTERRUPTOR FACOBRAS 9151007
/arejador-completo-para-torneira-de-cozinha-com-articulador-padrao-deca--fabrimar-e-docol-blukit--1410695/p;ARTICULADOR MITSUBISHI MR510267
/chumbador-14x2-com-parafuso--arruela--jaqueta-e-cone-para-fixacao-pesada-chu01-fixtil-135011/p;CHUMBADOR A C GV PBA 1
/elemento-vazado-cobogo-4-pontas-concreto-39x39x7cm-cinza-ecobloco--1567365/p;ELEMENTO FIAT 51977574
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA WEG 10021571
"/abracadeira-rapstrap-neutra-10x300mm-24un-schneider-1368427/p;ABRACADEIRA ITT 38-51F14,5"
/trena-de-bolso-8-metros-em-mm-e-polegadas-kts18mes-starrett-1278584/p;TRENA 3M 13MM MM
/chave-torx-t8-novipro-1521500/p;CHAVE COMB C
/esmerilhadeira-angular-700w-lcm-9002-127v-preta-skill-1514229/p;ESMERILHADEIRA (ELIM VER COD 30034618)
/carretel-de-1-fio-de-nylon-1-6mm-78799463-8-metros-preto-tramontina-1125648/p;CARRETEL DEL REY 1.020.336
/mangueira-flex-tramontina-para-jardim-2-camadas-com-engates-rosqueados-e-esguicho-comp--10-m--1626531/p;MANGUEIRA PU ESP AM VONDER
/bucha-de-fixacao-c-anel-8mm-fixtil-1380060/p;BUCHA ALTA PRESSAO DES FO.22-180 B5022
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA WETZEL ARA-40
/conjunto-de-fechamento-para-mecanismo-astra-117722/p;MECANISMO METALICO BOSTON METAL
/trena-a-laser-glm-50c-metros-bosch-1480065/p;ENVOLOCRO PIROMETRO LASER LUMA SENSE
/conector-macho-a-25mmx34-cb-ppr-tigre--2293099/p;CONECTOR AVAYA RJ-45 MACHO CAT 5E
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA MANITOU 479802
/limpador-neutro-1-litro-duratto-1375830/p;LIMPADOR ALIM CBMM
/dobradica-simples-em-aco-carbono-6-3x7-6cm-3025-com-rolamento-3-pecas-prata-pado-617130/p;ROLAMENTO SEW 106046
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA SEW 13261126
/abracadeira-chaveta-1-3-unidades-tramontina-1445413/p;CHAVETA SEW 115991
/anel-de-borracha-para-esgoto-75mm-tigre-22802/p;ANEL ELAST TRANSM PA CARREG CAT
/parafuso-chato-phillips-5x70mm-fixtil-1387235/p;PARAFUSO CATERPILLAR 8C-8478
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO BRASTAN 907683
/pastilha-de-vidro-30x30cm-branco-gelo-vidro-real-1355260/p;PASTILHA BRASTAN KC 730
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA EIRICH 9568
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO EIRICH 8203
/mangueira-de-jardim-flexivel-com-engate-com-30-metros-verde-tramontina-1126024/p;ENGATE LING CBMM
/abracadeira-chaveta-1-3-unidades-tramontina-1445413/p;CHAVETA
/caixa-de-luz-retangular-4x2-amarela-forceline-1636464/p;CAIXA CONEX CX
/pastilha-de-vidro-miscelanea-placa-29-2x29-2cm-preto-e-branco-glass-mosaic-1457292/p;PASTILHA FRAS LE PD
/adaptador-curto-34-tigre-23361/p;ADAPTADOR EIRICH 17904
"/cruzeta-soldavel-112-tigre-334936/p;CRUZETA ACO FORJADO SOLD 1"" 3000PSI"
/conector-reto-sem-rosca-34-tramontina-1445693/p;CONECTOR AUTOMOT FEM NY RAINHA
/pastilha-de-vidro-30x30cm-verde-paris-vidro-real-1355449/p;PASTILHA SAUR PE 4366-34
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO WEIR D012M
/amortecedor-vaso-sanitario-para-esgoto-100mm-redux-tigre--1780050/p;AMORTECEDOR GAS LIFT MAGRAL
/espatula-de-aco-inox-modelo-2153-n6-tigre-539635/p;ESPATULA FLEX LAM LI A C 216X80MM
"/niple-duplo-1-ramo-399353/p;NIPLE ACO A105 NPT 1"" 3000PSI"
/guarda-sol-1-5m-mor-1383272/p;GUARDA CORPO PLATAFORMA 122.210.2392
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO MR 6521700
/capacitor-esgoto-100mm-redux-tigre--1780115/p;CAPACITOR LECO 619-593-160
/bancada-de-porcelanato-para-cuba-de-apoio-80cm-truffa-blu-1572202/p;BANCADA APOIO 175.170.0019 POS1A8
/bucha-de-reducao-34x12-ramo-399426/p;BUCHA REDUCAO 165.233.0007
/conjunto-interruptor-duplo-simples-10a-branco-lunare-schneider-539171/p;INTERRUPTOR PARAL SCHNEIDER PRM2452
/capacho-happy-60x30cm-fibra-natural-bege-coisas-e-coisinhas-1563378/p;FIBRA PE
/amortecedor-vaso-sanitario-para-esgoto-100mm-redux-tigre--1780050/p;AMORTECEDOR STHIL 11217909912
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO SAUR M0210250
/adaptador-curto-34-tigre-23361/p;ADAPTADOR SAUR M0280588
/carretel-de-1-fio-de-nylon-1-6mm-78799463-8-metros-preto-tramontina-1125648/p;CARRETEL T C
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA FIAT 14496721
/jogo-de-ferramentas-9-pecas-tramontina-772046/p;JOGO FERRAMENTA STHIL 11218901400
/catalisador-amina-5202557rm-vnz-900ml-coral-1797255/p;CATALISADOR OXIDACAO MB A4474902901
/adaptador-curto-34-tigre-23361/p;ADAPTADOR JOHN DEERE 38H1338
/barra-de-apoio-60cm-7103-censi-1542222/p;BARRA TENSAO SMS SIEMAG 11116003
/chave-torx-t8-novipro-1521500/p;CHAVE TORX JG TT9-TT40 SATA ST09123SJ
/batente-3x14-tauari-mapaf-1600095/p;BATENTE FIAT 46747437
/barra-de-apoio-40cm-7102-censi-1542214/p;BARRA VICON TR221022
/arruela-lisa-14-cinza-fixtil-718599/p;ARRUELA SEW 1034456
/parafuso-atarraxante-phillips-4-8x38mm-para-parafusadeira-ppc08-fixtil-132659/p;PARAFUSO LECO 190-055
/adaptador-curto-34-tigre-23361/p;ADAPTADOR NETZSCH 4439075
/anel-de-borracha-para-esgoto-50mm-tigre-22772/p;BORRACHA WACNER 0102862
/bobina-de-papelao-ondulada-270-gr-1000mm-x-5m-pilar-1624407/p;BOBINA PAPEL MEGABRAS 06053
/grelha-quadrada-com-caixilho-10x10cm-com-fecho-aquainox-aquaplas-1533983/p;GRELHA BOCO LOBO 30X90CM ARTICULAVEL
/adaptador-para-tomada-branco-alumbra-1094254/p;ADAPTADOR PERKIN ELMER N0790143
/adaptador-telefonico-rj11-2-saidas-femea-e-1-macho-kitflex-905143/p;ADAPTADOR STORZ 2.1
/adaptador-2p-t-preto-690661-pial-768790/p;ADAPTADOR BRAY 9000A1-22600536
/fita-auto-adesiva-veda-tudo-30cm-x-10-metros-quartzolit-1481282/p;FITA ADESIVA EMPAC TRANSP 45CM X 45M
/graxa-branca-50g-ultralub-1562436/p;GRAXA LUBRIF LUBRAX LITH-2EP 20KG
/pasta-aba-elastico-oficio-lb-4cm-executive-dello-preta-1730517/p;ELASTICO FIX P
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTA SEG COURO PT C.LONGO BIQ ACO 41
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTA SEG COURO PT C.LONGO BIQ ACO 42
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTA SEG COURO PT C.LONGO BIQ ACO 43
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 37
/bota-pvc-preta-c-biqueira-cano-medio-44-fixtil-1318675/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 44
/capacete-suspensao-pinos-branco-fixtil-1318683/p;CAPACETE SEG CINZA
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM 9 VAQ CANO CURTO
/tapete-em-vinil-60x40cm-10mm-silver-preto-kapazi-1489674/p;TAPETE VIN PT RETANG 40X80CM S
/capa-para-sifao-cromado-deca-56677/p;CAPA PROT 7
/avental-pvc-forrado-120x70cm-preto-fixtil-1322613/p;AVENTAL KCA PRAT 1200MM
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM G MAXIGRIP PRO DA12700
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM 8 DANNY ULTRAFLEX DA12600
/furadeira-parafusadeira-gsr-1000-smart-a-bateria-12v-6mm-bosch-1420267/p;BATERIA AUTO 12V 150A
/capa-para-sifao-cromado-deca-56677/p;CAPA PROT 7
/respirador-descartavel-concha-60unidades-branco-8822-3m--1516892/p;RESPIRADOR DESC TAM U C
/tesoura-para-cortar-chapa-10-cortag-1605445/p;CHAPA IKA C-MAG HP 10
/luva-de-vaqueta-c-reforco-fixtil-1584367/p;LUVA SEG VAQUETA PUNHO DE MALHA
"/primer-3-6-litros-ciplak-875520/p;PRIMER INTERGARD 235 VM OX GL 3,6L"
/avental-pvc-forrado-120x70cm-preto-fixtil-1322613/p;AVENTAL PVC BR 1200X600MM
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTA SEG COURO PT C.LONGO BIQ ACO 38
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTA SEG COURO PT C.LONGO BIQ ACO 39
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTA SEG COURO PT C.LONGO BIQ ACO 40
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 36
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 38
/bota-pvc-preta-c-biqueira-cano-medio-38-fixtil-1317938/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 39
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 40
/bota-pvc-preta-c-biqueira-cano-medio-42-fixtil-1318292/p;BOTINA SEG VAQ PT BIQ COMPOSITE CADAR 42
/capacete-suspensao-pinos-azul-fixtil-1318861/p;CAPACETE SEG AZ ESCURO
/capacete-suspensao-pinos-branco-fixtil-1318683/p;CAPACETE SEG MARROM
/capacete-de-suspensao-pine-14-j270s-verde-fixtil-1583786/p;CAPACETE SEG VERDE
/conjunto-com-6-ganchos-arthi-1215736/p;CONJUNTO PVC LAMINADO AZUL G C
/protetor-auditivo-plug-silicone-c-cordao-de-algodao-fixtil-1322303/p;PROTETOR AUDIT PLUG REUTILIZAVEL 3M
/placa-4x2-c-suporte-p-1-modulo-inova-pro-class-grafite-alumbra-1759078/p;SUPORTE P
/capa-para-sifao-cromado-deca-56677/p;CAPA PROT 7
/cimento-todas-as-obras-50kgs-cpii-z-32r-votoran-1444778/p;CIMENTO C
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM 9 DANNY ULTRAFLEX DA12600
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM P MAXIGRIP PRO DA12700
/luva-ultrane-tam-9-preta-fixtil-1582747/p;LUVA SEG TAM M MAXIGRIP PRO DA12700
/tinta-coral-rende-muito-acrilica-fosca-branco-gelo-900ml--568457/p;TINTA CORALMUR LATEX BC GELO 18L
/mangueira-para-jardim-12-super-flex-com-engate-20metros-tramontina-1339672/p;MANGUEIRA INCENDIO 2 POLIEST 2.1
/pasta-aba-elastico-oficio-lb-4cm-executive-dello-preta-1730517/p;ELASTICO FIX P
/respirador-descartavel-concha-60unidades-branco-8822-3m--1516892/p;RESPIRADOR DESC TAM U C
/vaso-comum-nutriplan-redondo-02-cor-preto-1628720/p;GASOLINA COMUM
"/primer-3-6-litros-ciplak-875520/p;PRIMER INTERPLATE 341 VM OX GL 3,6L"
/fechadura-externa-de-aco-zamac-premium-polida-alianca-1424530/p;FECHADURA ZAMAK PT PORT LOCKWELL
/caneca-color-big-heart-em-porcelana-350ml-lyor-1834290/p;CADINHO PORCELANA 115ML A7
/corrente-plastica-5mm-x-10m-preta-e-amarela-1768743/p;CORRENTE PLAST ANALIS LECO
"/primer-3-6-litros-ciplak-875520/p;PRIMER INTERZONE 101 VD GL 3,6L"
/adaptador-curto-34-tigre-23361/p;ADAPTADOR ENDRESSHAUSER SWA70-AA2A1B8+IK
"/corda-multiuso-cor08-6mm-x-10-metros-branca-fixtil-1430483/p;CORDA PA 10,0MM"
/furadeira-de-impacto-e-parafusadeira-gsb-180li-c-bateria-18v-1-5ah-e-carregador-bivolt-bosch-1748467/p;CARREGADOR MOTOROLA WPLN4280
